League	Score	UserID	AgentID	Lang	Pseudo	#multi,count=4587,time=2023-01-15 00:55:58
3	25.33	4952348	4693393	Python3	albzn	
3	25.32	4408795	4690203	Python3	subin0.kim	
3	25	3533314	4690172	C#	skotz	
3	24.94	4061510	4689789	Python3	Frederic7	
3	24.79	3820844	4693574	Kotlin	yukidaruma6	
3	24.69	5254182	4689612	C#	Astro75	
3	24.5	3188551	4697979	TypeScript	ashelkov	
3	24.48	956759	4689583	Java	anthoxo	
3	24.4	977117	4691515	C++	Psyho	
3	24.39	3621136	4691956	Python3	MichaelPu	
3	24.18	1451652	4692354	C++	afaure	
3	24.12	5213264	4691504	C++	Vikings92	
3	24.11	5243926	4689836	C++	Kaloyan	
3	24.11	5260312	4692514	C#	cocodingo	
3	24.04	4409495	4691629	Java	[A_Million_TikToker_Hudson]	
3	24.02	2539264	4691397	Python3	Nabla_5ch215	
3	24.02	4262172	4689632	C++	highjump	
3	23.93	484004	4692583	C#	aCat	
3	23.92	4398402	4690662	Java	jupaman	
3	23.81	2906497	4693327	C++	daaskare	
3	23.76	1869024	4692572	Java	Xa2017	
3	23.68	4168857	4692910	C++	Staf	
3	23.64	2605855	4691178	C	logiqub	
3	23.63	1239545	4692581	Go	jke	
3	23.6	4974605	4691815	Java	omega_moment	
3	23.59	4392204	4692314	Python3	wakanda-forever	
3	23.54	2490008	4692169	C++	ebicochineal	
3	23.52	3651427	4691536	Rust	Stoub	
3	23.46	3846895	4693708	Python3	titia	
3	23.43	4392466	4689991	Java	KwonHouse	
3	23.37	4494650	4692831	C++	dsamain	
3	23.34	5266354	4691801	Rust	poka_cp	
3	23.31	5202601	4693203	C++	0xen	
3	23.3	5182511	4690877	Python3	tmdwns123	
3	23.27	4607752	4693660	C++	bangerrrrrrrr	
3	23.24	2786666	4693723	C++	TetraktysPhi	
3	23.24	4780206	4692307	C	JamesGarrigou	
3	23.23	4392923	4692708	Java	x[0]	
3	23.22	5232931	4690942	Javascript	Beom.ll.Wang	
3	23.19	4875057	4691255	C#	GregBych	
3	23.19	3723210	4691755	C#	ChristopherHahn	
3	23.17	5151457	4690703	Python3	chwann	
3	23.12	3476425	4692517	Kotlin	_UncaughtException_	
3	23.08	3513412	4690906	Python3	ronx	
3	23.08	2233179	4692062	Rust	Samsa	
3	23.06	3795474	4692766	Rust	.o0TVP0o.	
3	23.05	3413276	4693031	C#	Piemert	
3	22.98	736075	4692810	C++	Xyze	
3	22.96	865548	4691782	Rust	Kktus	
3	22.96	1102132	4692657	TypeScript	Vol4n3	
3	22.94	1517413	4690796	C++	BrainslugClaptrap	
3	22.93	4398427	4690570	Python3	YoungBot	
3	22.93	2998967	4705421	Java	Gilde	
3	22.92	653174	4690178	C++	Ccookie	
3	22.91	155896	4706690	PHP	gamoul	
3	22.88	4515854	4692057	Javascript	blackJack09	
3	22.86	3938395	4691624	Python3	Quentin18	
3	22.85	2363657	4693061	C++	Ztrk	
3	22.84	2792530	4691564	Go	Xanrum	
3	22.83	311035	4693188	Python3	leojean890	
3	22.8	862819	4690746	C#	Umbakrail	
3	22.79	4069286	4693046	Python3	DumbassDan	
3	22.79	5118154	4692159	C	bmoll-pe	
3	22.78	527890	4692832	C#	quetzy	
3	22.77	5235858	4691778	Go	cskeum	
3	22.76	4803031	4693099	Ruby	pierrorob	
3	22.72	1030944	4697318	C++	Shadowar	
3	22.69	4603968	4693309	Java	GigaMegaUltraBolas	
3	22.66	4087883	4694645	Javascript	Oshen_	
3	22.65	1687064	4692108	C++	JBoulic	
3	22.61	3513731	4691044	C#	Ratmac	
3	22.6	4779944	4692471	TypeScript	GlaceCoding	
3	22.59	836911	4691977	C#	chokudai	
3	22.59	3770509	4690003	C#	yupiteru	
3	22.54	4319545	4691392	Javascript	Bobmrt	
3	22.52	4051850	4691167	Python3	Waluiji	
3	22.52	1515891	4689841	Kotlin	ndc	
3	22.52	979569	4690892	Go	khanh_alice	
3	22.51	1601217	4690060	C++	Heide	
3	22.5	3457031	4693612	C	YurkovAS	
3	22.5	3055468	4690419	Java	binx33	
3	22.5	5182897	4694158	Java	Duralium	
3	22.49	4869678	4690487	Java	Quentin_Covfefe	
3	22.48	5243552	4706370	C	alimouri	
3	22.48	1479930	4705901	C++	LeRenard	
3	22.45	3834291	4694186	C++	yhyoxx	
3	22.45	3438147	4690080	C#	levu74	
3	22.44	5274184	4691301	C++	polo_lolo	
3	22.42	3335921	4690030	Kotlin	vcoubray	
3	22.42	4392592	4689790	Python3	unknownPlayer	
3	22.42	1799962	4691323	C++	LeRoiErrant	
3	22.4	3273587	4693647	TypeScript	wandri	
3	22.34	1872557	4692328	Go	FinkPloyd	
3	22.33	4337092	4694934	Python3	Timinator	
3	22.32	4858922	4693305	Python3	hai3nam	
3	22.3	3638423	4692853	Java	JOiy	
3	22.25	193315	4706738	C#	hau	
3	22.24	868459	4689397	Python3	Bamburbok	
3	22.24	5191042	4692200	Rust	Saphir123	
3	22.22	4391824	4692236	C++	aamoussa	
3	22.16	1631358	4690036	Python3	joelthelion	
3	22.14	4401546	4691109	Java	walnutmaru	
3	22.13	3525167	4692509	C++	fgsdt	
3	22.13	734816	4693867	Kotlin	asapha	
3	22.12	4743931	4693524	Python3	Djak47	
3	22.07	2508635	4696506	Kotlin	hemhel	
3	22.06	1052271	4689507	C#	Bleash	
3	22.02	5190944	4692991	Python3	wenthome	
3	22.01	1328922	4690024	Kotlin	eratosteron	
3	22	4617573	4693352	C++	r4ndom	
3	21.99	5170852	4690815	Python3	uNi.with	
3	21.92	1480501	4690957	C++	DaFish	
3	21.87	4462646	4692863	Python3	endecagon	
3	21.86	1782814	4693448	C#	Trilusion	
3	21.83	5094946	4693020	C++	TranLanHuong	
3	21.72	1477622	4690789	C#	zrdon	
3	21.66	1782492	4693889	C#	TubeDeCode	
3	21.65	2254195	4693317	Javascript	BrunoFelthes	
